2024-08-03 18:18:16.206 INFO  c.fugui.train.common.interceptor.MemberInterceptor:26   http-nio-8002-exec-166 [32m1722680296035ozr[0;39m 当前登录用户信息为{"mobile":"13000000000","id":1814358440773029888}
2024-08-03 18:20:10.368 INFO  com.alibaba.nacos.client.config.impl.ClientWorker :448  com.alibaba.nacos.client.Worker [32m                [0;39m [fixed-train-localhost_8848] [data-received] dataId=sentinel, group=TRAIN_GROUP, tenant=train, md5=e9cb1aa253cd6dfff0a7ef607a2a5e35, content=[{
  "resource": "doConfirm",
  "limitApp": "default",
  "grade": 1,
  "count": 100,
  "strategy": 0..., type=text
2024-08-03 18:20:10.368 INFO  com.alibaba.nacos.client.config.impl.CacheData    :383  com.alibaba.nacos.client.Worker [32m                [0;39m [fixed-train-localhost_8848] [notify-listener] time cost=0ms in ClientWorker, dataId=sentinel, group=TRAIN_GROUP, md5=e9cb1aa253cd6dfff0a7ef607a2a5e35, listener=com.alibaba.csp.sentinel.datasource.nacos.NacosDataSource$1@7bb99c7f 
2024-08-03 18:20:10.369 INFO  com.alibaba.nacos.client.config.impl.CacheData    :345  sentinel-nacos-ds-update-thread-1 [32m                [0;39m [fixed-train-localhost_8848] [notify-ok] dataId=sentinel, group=TRAIN_GROUP, md5=e9cb1aa253cd6dfff0a7ef607a2a5e35, listener=com.alibaba.csp.sentinel.datasource.nacos.NacosDataSource$1@7bb99c7f ,cost=1 millis.
2024-08-03 18:20:32.177 INFO  com.alibaba.nacos.common.remote.client            :60   nacos-grpc-client-executor-localhost-49 [32m                [0;39m [075a20e0-a247-4fb6-9363-1eaa38bf216c_config-0] Receive server push request, request = ConfigChangeNotifyRequest, requestId = 2
2024-08-03 18:20:32.177 INFO  com.alibaba.nacos.client.config.impl.ClientWorker :605  nacos-grpc-client-executor-localhost-49 [32m                [0;39m [075a20e0-a247-4fb6-9363-1eaa38bf216c_config-0] [server-push] config changed. dataId=sentinel, group=TRAIN_GROUP,tenant=train
2024-08-03 18:20:32.177 INFO  com.alibaba.nacos.common.remote.client            :60   nacos-grpc-client-executor-localhost-49 [32m                [0;39m [075a20e0-a247-4fb6-9363-1eaa38bf216c_config-0] Ack server push request, request = ConfigChangeNotifyRequest, requestId = 2
2024-08-03 18:20:32.186 INFO  com.alibaba.nacos.client.config.impl.ClientWorker :448  com.alibaba.nacos.client.Worker [32m                [0;39m [fixed-train-localhost_8848] [data-received] dataId=sentinel, group=TRAIN_GROUP, tenant=train, md5=33ff6be959d8a9e91a41e35578e818d0, content=[{
  "resource": "doConfirm",
  "limitApp": "default",
  "grade": 1,
  "count": 100,
  "strategy": 0..., type=text
2024-08-03 18:20:32.186 INFO  com.alibaba.nacos.client.config.impl.CacheData    :383  com.alibaba.nacos.client.Worker [32m                [0;39m [fixed-train-localhost_8848] [notify-listener] time cost=0ms in ClientWorker, dataId=sentinel, group=TRAIN_GROUP, md5=33ff6be959d8a9e91a41e35578e818d0, listener=com.alibaba.csp.sentinel.datasource.nacos.NacosDataSource$1@7bb99c7f 
2024-08-03 18:20:32.187 INFO  com.alibaba.nacos.client.config.impl.CacheData    :345  sentinel-nacos-ds-update-thread-1 [32m                [0;39m [fixed-train-localhost_8848] [notify-ok] dataId=sentinel, group=TRAIN_GROUP, md5=33ff6be959d8a9e91a41e35578e818d0, listener=com.alibaba.csp.sentinel.datasource.nacos.NacosDataSource$1@7bb99c7f ,cost=1 millis.
